name,trailer_link,video_id,sentiment_scores,favorability,rating,genre,year,released,votes,director,writer,star,country,budget,gross,company,runtime
Thor: Ragnarok,https://www.youtube.com/watch?v=ue80QwXMRHg,ue80QwXMRHg,"{'positive': 113, 'neutral': 101, 'negative': 37}",0.7533333333333333,PG-13,Action,2017,"November 3, 2017 (United States)",628000.0,Taika Waititi,Eric Pearson,Chris Hemsworth,United States,180000000.0,853983911.0,Walt Disney Pictures,130.0
Darkest Hour,https://www.youtube.com/watch?v=LtJ60u7SUSw,LtJ60u7SUSw,"{'positive': 73, 'neutral': 82, 'negative': 96}",0.4319526627218935,PG-13,Biography,2017,"December 22, 2017 (United States)",179000.0,Joe Wright,Anthony McCarten,Gary Oldman,United Kingdom,30000000.0,150847274.0,Focus Features,125.0
The Hitman's Bodyguard,https://www.youtube.com/watch?v=IpKmt4MpctM,IpKmt4MpctM,"{'positive': 88, 'neutral': 99, 'negative': 63}",0.5827814569536424,R,Action,2017,"August 18, 2017 (United States)",203000.0,Patrick Hughes,Tom O'Connor,Ryan Reynolds,United States,30000000.0,176600207.0,Summit Entertainment,118.0
It,https://www.youtube.com/watch?v=xKJmEC5ieOk,xKJmEC5ieOk,"{'positive': 89, 'neutral': 117, 'negative': 44}",0.6691729323308271,R,Horror,2017,"September 8, 2017 (United States)",478000.0,Andy Muschietti,Chase Palmer,Bill Skarsgård,United States,35000000.0,701796444.0,New Line Cinema,135.0
Spider-Man: Homecoming,https://www.youtube.com/watch?v=rk-dF1lIbIg,rk-dF1lIbIg,"{'positive': 111, 'neutral': 85, 'negative': 54}",0.6727272727272727,PG-13,Action,2017,"July 7, 2017 (United States)",540000.0,Jon Watts,Jonathan Goldstein,Tom Holland,United States,175000000.0,880166924.0,Columbia Pictures,133.0
Blade Runner 2049,https://www.youtube.com/watch?v=gCcx85zbxz4,gCcx85zbxz4,"{'positive': 88, 'neutral': 111, 'negative': 51}",0.6330935251798561,R,Action,2017,"October 6, 2017 (United States)",486000.0,Denis Villeneuve,Hampton Fancher,Harrison Ford,United States,150000000.0,259334548.0,Alcon Entertainment,164.0
Guardians of the Galaxy Vol. 2,https://www.youtube.com/watch?v=dW1BIid8Osg,dW1BIid8Osg,"{'positive': 120, 'neutral': 102, 'negative': 28}",0.8108108108108109,PG-13,Action,2017,"May 5, 2017 (United States)",596000.0,James Gunn,James Gunn,Chris Pratt,United States,200000000.0,863756051.0,Marvel Studios,136.0
Jumanji: Welcome to the Jungle,https://www.youtube.com/watch?v=2QKg5SZ_35I,2QKg5SZ_35I,"{'positive': 118, 'neutral': 96, 'negative': 36}",0.7662337662337663,PG-13,Action,2017,"December 20, 2017 (United States)",336000.0,Jake Kasdan,Chris McKenna,Dwayne Johnson,United States,90000000.0,962542945.0,Columbia Pictures,119.0
Baywatch,https://www.youtube.com/watch?v=eyKOgnaf0BU,eyKOgnaf0BU,"{'positive': 96, 'neutral': 122, 'negative': 32}",0.75,R,Action,2017,"May 25, 2017 (United States)",170000.0,Seth Gordon,Michael Berk,Dwayne Johnson,United Kingdom,69000000.0,177856751.0,Paramount Pictures,116.0
Home Again,https://www.youtube.com/watch?v=W1fklW6lESw,W1fklW6lESw,"{'positive': 106, 'neutral': 103, 'negative': 41}",0.7210884353741497,PG-13,Comedy,2017,"September 8, 2017 (United States)",30000.0,Hallie Meyers-Shyer,Hallie Meyers-Shyer,Reese Witherspoon,United States,12000000.0,37270721.0,Black Bicycle Entertainment,97.0
The Fate of the Furious,https://www.youtube.com/watch?v=JwMKRevYa_M,JwMKRevYa_M,"{'positive': 89, 'neutral': 89, 'negative': 72}",0.5527950310559007,PG-13,Action,2017,"April 14, 2017 (United States)",214000.0,F. Gary Gray,Gary Scott Thompson,Vin Diesel,China,250000000.0,1236005118.0,Universal Pictures,136.0
Get Out,https://www.youtube.com/watch?v=DzfpyUB60YY,DzfpyUB60YY,"{'positive': 99, 'neutral': 83, 'negative': 68}",0.592814371257485,R,Horror,2017,"February 24, 2017 (United States)",517000.0,Jordan Peele,Jordan Peele,Daniel Kaluuya,United States,4500000.0,255589157.0,Universal Pictures,104.0
Dunkirk,https://www.youtube.com/watch?v=F-eMt3SrfFU,F-eMt3SrfFU,"{'positive': 84, 'neutral': 107, 'negative': 59}",0.5874125874125874,PG-13,Action,2017,"July 21, 2017 (United States)",582000.0,Christopher Nolan,Christopher Nolan,Fionn Whitehead,United Kingdom,100000000.0,527016307.0,Syncopy,106.0
Baby Driver,https://www.youtube.com/watch?v=zTvJJnoWIPk,zTvJJnoWIPk,"{'positive': 99, 'neutral': 101, 'negative': 50}",0.6644295302013423,R,Action,2017,"June 28, 2017 (United States)",466000.0,Edgar Wright,Edgar Wright,Ansel Elgort,United Kingdom,34000000.0,226945087.0,TriStar Pictures,113.0
Logan,https://www.youtube.com/watch?v=Div0iP65aZo,Div0iP65aZo,"{'positive': 126, 'neutral': 99, 'negative': 25}",0.8344370860927153,R,Action,2017,"March 3, 2017 (United States)",674000.0,James Mangold,James Mangold,Hugh Jackman,United States,97000000.0,619179950.0,Twentieth Century Fox,137.0
Wonder Woman,https://www.youtube.com/watch?v=1Q8fG0TtVAY,1Q8fG0TtVAY,"{'positive': 103, 'neutral': 123, 'negative': 25}",0.8046875,PG-13,Action,2017,"June 2, 2017 (United States)",600000.0,Patty Jenkins,Allan Heinberg,Gal Gadot,United States,149000000.0,822824522.0,Warner Bros.,141.0
Alien: Covenant,https://www.youtube.com/watch?v=svnAD0TApb8,svnAD0TApb8,"{'positive': 70, 'neutral': 114, 'negative': 67}",0.5109489051094891,R,Horror,2017,"May 19, 2017 (United States)",261000.0,Ridley Scott,Dan O'Bannon,Michael Fassbender,United States,97000000.0,240891763.0,Twentieth Century Fox,122.0
John Wick: Chapter 2,https://www.youtube.com/watch?v=ChpLV9AMqm4,ChpLV9AMqm4,"{'positive': 84, 'neutral': 120, 'negative': 46}",0.6461538461538462,R,Action,2017,"February 10, 2017 (United States)",385000.0,Chad Stahelski,Derek Kolstad,Keanu Reeves,United States,40000000.0,171547802.0,Summit Entertainment,122.0
Wonder,https://www.youtube.com/watch?v=ngiK1gQKgK8,ngiK1gQKgK8,"{'positive': 117, 'neutral': 96, 'negative': 37}",0.7597402597402597,PG,Drama,2017,"November 17, 2017 (United States)",150000.0,Stephen Chbosky,Stephen Chbosky,Jacob Tremblay,United States,20000000.0,306209289.0,Lionsgate,113.0
Justice League,https://www.youtube.com/watch?v=3cxixDgHUYw,3cxixDgHUYw,"{'positive': 86, 'neutral': 112, 'negative': 52}",0.6231884057971014,PG-13,Action,2017,"November 17, 2017 (United States)",418000.0,Zack Snyder,Jerry Siegel,Ben Affleck,United States,300000000.0,657926987.0,Warner Bros.,120.0
Mother!,https://www.youtube.com/watch?v=XpICoc65uh0,XpICoc65uh0,"{'positive': 88, 'neutral': 69, 'negative': 93}",0.4861878453038674,R,Drama,2017,"September 15, 2017 (United States)",200000.0,Darren Aronofsky,Darren Aronofsky,Jennifer Lawrence,United States,30000000.0,44516999.0,Paramount Pictures,121.0
Pirates of the Caribbean: Dead Men Tell No Tales,https://www.youtube.com/watch?v=Hgeu5rhoxxY,Hgeu5rhoxxY,"{'positive': 98, 'neutral': 94, 'negative': 58}",0.6282051282051282,PG-13,Action,2017,"May 26, 2017 (United States)",275000.0,Joachim Rønning,Jeff Nathanson,Johnny Depp,United States,230000000.0,794881442.0,Walt Disney Pictures,129.0
The Shape of Water,https://www.youtube.com/watch?v=XFYWazblaUA,XFYWazblaUA,"{'positive': 127, 'neutral': 85, 'negative': 38}",0.7696969696969697,R,Adventure,2017,"December 22, 2017 (United States)",386000.0,Guillermo del Toro,Guillermo del Toro,Sally Hawkins,United States,19400000.0,195333312.0,Double Dare You (DDY),123.0
Disobedience,https://www.youtube.com/watch?v=HEVonh8bjC0,HEVonh8bjC0,"{'positive': 113, 'neutral': 92, 'negative': 45}",0.7151898734177216,R,Drama,2017,"April 27, 2018 (United States)",27000.0,Sebastián Lelio,Sebastián Lelio,Rachel Weisz,Ireland,6000000.0,8003180.0,Braven Films,114.0
Kong: Skull Island,https://www.youtube.com/watch?v=44LdLqgOpjo,44LdLqgOpjo,"{'positive': 99, 'neutral': 113, 'negative': 38}",0.7226277372262774,PG-13,Action,2017,"March 10, 2017 (United States)",293000.0,Jordan Vogt-Roberts,Dan Gilroy,Tom Hiddleston,United States,185000000.0,566652812.0,Warner Bros.,118.0
Kingsman: The Golden Circle,https://www.youtube.com/watch?v=6Nxc-3WpMbg,6Nxc-3WpMbg,"{'positive': 123, 'neutral': 91, 'negative': 36}",0.7735849056603774,R,Action,2017,"September 22, 2017 (United States)",286000.0,Matthew Vaughn,Jane Goldman,Taron Egerton,United Kingdom,104000000.0,410902662.0,Twentieth Century Fox,141.0
"Three Billboards Outside Ebbing, Missouri",https://www.youtube.com/watch?v=3aZ3r-84EQc,3aZ3r-84EQc,"{'positive': 14, 'neutral': 4, 'negative': 7}",0.6666666666666666,R,Comedy,2017,"December 1, 2017 (United States)",456000.0,Martin McDonagh,Martin McDonagh,Frances McDormand,United Kingdom,15000000.0,160192267.0,Blueprint Pictures,115.0
Beast,https://www.youtube.com/watch?v=oQMc7Sq36mI,oQMc7Sq36mI,"{'positive': 67, 'neutral': 79, 'negative': 104}",0.391812865497076,R,Crime,2017,"May 11, 2018 (United States)",11000.0,Michael Pearce,Michael Pearce,Jessie Buckley,United Kingdom,,1744071.0,Agile Films,107.0
"I, Tonya",https://www.youtube.com/watch?v=OXZQ5DfSAAc,OXZQ5DfSAAc,"{'positive': 105, 'neutral': 95, 'negative': 51}",0.6730769230769231,R,Biography,2017,"January 19, 2018 (United States)",193000.0,Craig Gillespie,Steven Rogers,Margot Robbie,United States,11000000.0,53939297.0,AI-Film,119.0
Atomic Blonde,https://www.youtube.com/watch?v=yIUube1pSC0,yIUube1pSC0,"{'positive': 117, 'neutral': 96, 'negative': 37}",0.7597402597402597,R,Action,2017,"July 28, 2017 (United States)",182000.0,David Leitch,Kurt Johnstad,Charlize Theron,United States,30000000.0,100014025.0,Focus Features,115.0
Wind River,https://www.youtube.com/watch?v=s7WuKdVhrmA,s7WuKdVhrmA,"{'positive': 128, 'neutral': 55, 'negative': 67}",0.6564102564102564,R,Crime,2017,"August 18, 2017 (United States)",217000.0,Taylor Sheridan,Taylor Sheridan,Elizabeth Olsen,United Kingdom,11000000.0,43980821.0,Acacia Filmed Entertainment,107.0
Murder on the Orient Express,https://www.youtube.com/watch?v=Mq4m3yAoW8E,Mq4m3yAoW8E,"{'positive': 104, 'neutral': 91, 'negative': 55}",0.6540880503144654,PG-13,Crime,2017,"November 10, 2017 (United States)",221000.0,Kenneth Branagh,Michael Green,Kenneth Branagh,Malta,55000000.0,352794081.0,Twentieth Century Fox,114.0
King Arthur: Legend of the Sword,https://www.youtube.com/watch?v=jIM4-HLtUM0,jIM4-HLtUM0,"{'positive': 155, 'neutral': 52, 'negative': 43}",0.7828282828282829,PG-13,Action,2017,"May 12, 2017 (United States)",200000.0,Guy Ritchie,Joby Harold,Charlie Hunnam,United Kingdom,175000000.0,148675066.0,Warner Bros.,126.0
Lady Bird,https://www.youtube.com/watch?v=cNi_HC839Wo,cNi_HC839Wo,"{'positive': 125, 'neutral': 80, 'negative': 45}",0.7352941176470589,R,Comedy,2017,"December 1, 2017 (United States)",254000.0,Greta Gerwig,Greta Gerwig,Saoirse Ronan,United States,10000000.0,78966486.0,IAC Films,94.0
The Killing of a Sacred Deer,https://www.youtube.com/watch?v=CQFdGfwChtw,CQFdGfwChtw,"{'positive': 81, 'neutral': 43, 'negative': 127}",0.3894230769230769,R,Drama,2017,"November 3, 2017 (United States)",132000.0,Yorgos Lanthimos,Yorgos Lanthimos,Barry G. Bernson,Ireland,,7027336.0,Element Pictures,121.0
Logan Lucky,https://www.youtube.com/watch?v=aPzvKH8AVf0,aPzvKH8AVf0,"{'positive': 118, 'neutral': 80, 'negative': 52}",0.6941176470588235,PG-13,Comedy,2017,"August 18, 2017 (United States)",137000.0,Steven Soderbergh,Jules Asner,Channing Tatum,United States,29000000.0,48453605.0,Fingerprint Releasing,118.0
Fifty Shades Darker,https://www.youtube.com/watch?v=vnLqJLeTMVU,vnLqJLeTMVU,"{'positive': 91, 'neutral': 109, 'negative': 50}",0.6453900709219859,R,Drama,2017,"February 10, 2017 (United States)",95000.0,James Foley,Niall Leonard,Dakota Johnson,United States,55000000.0,381545846.0,Universal Pictures,118.0
Happy Death Day,https://www.youtube.com/watch?v=1NTaDm3atkc,1NTaDm3atkc,"{'positive': 87, 'neutral': 109, 'negative': 54}",0.6170212765957447,PG-13,Comedy,2017,"October 13, 2017 (United States)",124000.0,Christopher Landon,Scott Lobdell,Jessica Rothe,United States,4800000.0,125479266.0,Universal Pictures,96.0
Transformers: The Last Knight,https://www.youtube.com/watch?v=AntcyqJ6brc,AntcyqJ6brc,"{'positive': 90, 'neutral': 90, 'negative': 70}",0.5625,PG-13,Action,2017,"June 21, 2017 (United States)",140000.0,Michael Bay,Art Marcum,Mark Wahlberg,United States,217000000.0,605425157.0,Paramount Pictures,154.0
Good Time,https://www.youtube.com/watch?v=AVyGCxHZ_Ko,AVyGCxHZ_Ko,"{'positive': 141, 'neutral': 64, 'negative': 45}",0.7580645161290323,R,Crime,2017,"August 25, 2017 (United States)",100000.0,Benny Safdie,Ronald Bronstein,Robert Pattinson,United States,4500000.0,3283369.0,Elara Pictures,102.0
Ghost in the Shell,https://www.youtube.com/watch?v=tRkb1X9ovI4,tRkb1X9ovI4,"{'positive': 118, 'neutral': 71, 'negative': 61}",0.659217877094972,TV-MA,Animation,1995,"March 29, 1996 (United States)",133000.0,Mamoru Oshii,Shirow Masamune,Atsuko Tanaka,Japan,,516540.0,Kôdansha,83.0
Ghost in the Shell,https://www.youtube.com/watch?v=tRkb1X9ovI4,tRkb1X9ovI4,"{'positive': 118, 'neutral': 71, 'negative': 61}",0.659217877094972,PG-13,Action,2017,"March 31, 2017 (United States)",202000.0,Rupert Sanders,Shirow Masamune,Scarlett Johansson,United States,110000000.0,169846945.0,Paramount Pictures,107.0
Molly's Game,https://www.youtube.com/watch?v=Vu4UPet8Nyc,Vu4UPet8Nyc,"{'positive': 135, 'neutral': 89, 'negative': 26}",0.8385093167701864,R,Biography,2017,"January 5, 2018 (United States)",153000.0,Aaron Sorkin,Aaron Sorkin,Jessica Chastain,China,30000000.0,59284015.0,STX Entertainment,140.0
Hostiles,https://www.youtube.com/watch?v=1M5cj4UmscE,1M5cj4UmscE,"{'positive': 136, 'neutral': 60, 'negative': 54}",0.7157894736842105,R,Drama,2017,"January 26, 2018 (United States)",76000.0,Scott Cooper,Scott Cooper,Scott Shepherd,United States,39000000.0,35669017.0,"Grisbi Productions, Le",134.0
Valerian and the City of a Thousand Planets,https://www.youtube.com/watch?v=NNrK7xVG3PM,NNrK7xVG3PM,"{'positive': 129, 'neutral': 72, 'negative': 49}",0.7247191011235955,PG-13,Action,2017,"July 21, 2017 (United States)",168000.0,Luc Besson,Pierre Christin,Dane DeHaan,France,177200000.0,225973340.0,EuropaCorp,136.0
The Dark Tower,https://www.youtube.com/watch?v=GjwfqXTebIY,GjwfqXTebIY,"{'positive': 93, 'neutral': 88, 'negative': 69}",0.5740740740740741,PG-13,Action,2017,"August 4, 2017 (United States)",131000.0,Nikolaj Arcel,Akiva Goldsman,Idris Elba,United States,60000000.0,113231078.0,Columbia Pictures,95.0
Pitch Perfect 3,https://www.youtube.com/watch?v=aVsOXRgjeeU,aVsOXRgjeeU,"{'positive': 108, 'neutral': 96, 'negative': 46}",0.7012987012987013,PG-13,Comedy,2017,"December 22, 2017 (United States)",58000.0,Trish Sie,Kay Cannon,Anna Kendrick,United States,45000000.0,185400345.0,Brownstone Entertainment (II),93.0
American Assassin,https://www.youtube.com/watch?v=r9rNf-cLWKU,r9rNf-cLWKU,"{'positive': 107, 'neutral': 86, 'negative': 57}",0.6524390243902439,R,Action,2017,"September 15, 2017 (United States)",75000.0,Michael Cuesta,Stephen Schiff,Dylan O'Brien,United States,33000000.0,67234188.0,CBS Films,111.0
You Were Never Really Here,https://www.youtube.com/watch?v=R8oYYg75Qvg,R8oYYg75Qvg,"{'positive': 108, 'neutral': 64, 'negative': 78}",0.5806451612903226,R,Crime,2017,"April 6, 2018 (United States)",109000.0,Lynne Ramsay,Lynne Ramsay,Joaquin Phoenix,United Kingdom,,9360514.0,Why Not Productions,89.0
The Florida Project,https://www.youtube.com/watch?v=WwQ-NH1rRT4,WwQ-NH1rRT4,"{'positive': 116, 'neutral': 70, 'negative': 64}",0.6444444444444445,R,Drama,2017,"November 10, 2017 (United Kingdom)",101000.0,Sean Baker,Sean Baker,Brooklynn Prince,United States,2000000.0,10971298.0,Cre Film,111.0
Life,https://www.youtube.com/watch?v=cuA-xqBw4jE,cuA-xqBw4jE,"{'positive': 86, 'neutral': 86, 'negative': 78}",0.524390243902439,R,Comedy,1999,"April 16, 1999 (United States)",47000.0,Ted Demme,Robert Ramsey,Eddie Murphy,United States,80000000.0,73475268.0,Imagine Entertainment,108.0
Life,https://www.youtube.com/watch?v=cuA-xqBw4jE,cuA-xqBw4jE,"{'positive': 86, 'neutral': 86, 'negative': 78}",0.524390243902439,R,Horror,2017,"March 24, 2017 (United States)",213000.0,Daniel Espinosa,Rhett Reese,Jake Gyllenhaal,United Kingdom,58000000.0,100541806.0,Columbia Pictures,104.0
Gifted,https://www.youtube.com/watch?v=x7CAjpdRaXU,x7CAjpdRaXU,"{'positive': 116, 'neutral': 101, 'negative': 33}",0.7785234899328859,PG-13,Drama,2017,"April 12, 2017 (United States)",105000.0,Marc Webb,Tom Flynn,Chris Evans,United States,7000000.0,43069254.0,Dayday Films,101.0
Phantom Thread,https://www.youtube.com/watch?v=xNsiQMeSvMk,xNsiQMeSvMk,"{'positive': 118, 'neutral': 93, 'negative': 39}",0.7515923566878981,R,Drama,2017,"January 19, 2018 (United States)",118000.0,Paul Thomas Anderson,Paul Thomas Anderson,Vicky Krieps,United States,35000000.0,47756590.0,Focus Features,130.0
The Upside,https://www.youtube.com/watch?v=EWw7rCHcduQ,EWw7rCHcduQ,"{'positive': 127, 'neutral': 76, 'negative': 47}",0.7298850574712644,PG-13,Comedy,2017,"January 11, 2019 (United States)",49000.0,Neil Burger,Jon Hartmere,Kevin Hart,United States,37500000.0,125856180.0,Escape Artists,126.0
Berlin Syndrome,https://www.youtube.com/watch?v=Y8tpKbrN9Uo,Y8tpKbrN9Uo,"{'positive': 94, 'neutral': 99, 'negative': 57}",0.6225165562913907,R,Drama,2017,"May 26, 2017 (United States)",23000.0,Cate Shortland,Shaun Grant,Teresa Palmer,Australia,,397783.0,Aquarius Films,116.0
Annabelle: Creation,https://www.youtube.com/watch?v=KisPhy7T__Q,KisPhy7T__Q,"{'positive': 71, 'neutral': 114, 'negative': 65}",0.5220588235294118,R,Horror,2017,"August 11, 2017 (United States)",120000.0,David F. Sandberg,Gary Dauberman,Anthony LaPaglia,United States,15000000.0,306515884.0,New Line Cinema,109.0
American Made,https://www.youtube.com/watch?v=AEBIJRAkujM,AEBIJRAkujM,"{'positive': 118, 'neutral': 76, 'negative': 56}",0.6781609195402298,R,Action,2017,"September 29, 2017 (United States)",165000.0,Doug Liman,Gary Spinelli,Tom Cruise,United States,50000000.0,134866593.0,Cross Creek Pictures,115.0
War for the Planet of the Apes,https://www.youtube.com/watch?v=qxjPjPzQ1iU,qxjPjPzQ1iU,"{'positive': 84, 'neutral': 103, 'negative': 63}",0.5714285714285714,PG-13,Action,2017,"July 14, 2017 (United States)",235000.0,Matt Reeves,Mark Bomback,Andy Serkis,United States,150000000.0,490719763.0,Twentieth Century Fox,140.0
Geostorm,https://www.youtube.com/watch?v=EuOlYPSEzSc,EuOlYPSEzSc,"{'positive': 86, 'neutral': 122, 'negative': 42}",0.671875,PG-13,Action,2017,"October 20, 2017 (United States)",99000.0,Dean Devlin,Dean Devlin,Gerard Butler,United States,120000000.0,221600160.0,Warner Bros.,109.0
The Circle,https://www.youtube.com/watch?v=QUlr8Am4zQ0,QUlr8Am4zQ0,"{'positive': 81, 'neutral': 101, 'negative': 68}",0.5436241610738255,PG-13,Drama,2017,"April 28, 2017 (United States)",87000.0,James Ponsoldt,James Ponsoldt,Emma Watson,United Arab Emirates,18000000.0,40656399.0,1978 Films,110.0
Rough Night,https://www.youtube.com/watch?v=oIB4jNYeRY4,oIB4jNYeRY4,"{'positive': 98, 'neutral': 98, 'negative': 54}",0.6447368421052632,R,Comedy,2017,"June 16, 2017 (United States)",49000.0,Lucia Aniello,Lucia Aniello,Scarlett Johansson,United States,20000000.0,47347283.0,Paulilu Productions,101.0
xXx: Return of Xander Cage,https://www.youtube.com/watch?v=-ziu6JzJTZ0,-ziu6JzJTZ0,"{'positive': 99, 'neutral': 128, 'negative': 23}",0.8114754098360656,PG-13,Action,2017,"January 20, 2017 (United States)",88000.0,D.J. Caruso,Rich Wilkes,Vin Diesel,China,85000000.0,346118277.0,Paramount Pictures,107.0
The Mummy,https://www.youtube.com/watch?v=IjHgzkQM2Sg,IjHgzkQM2Sg,"{'positive': 103, 'neutral': 89, 'negative': 58}",0.639751552795031,PG-13,Action,1999,"May 7, 1999 (United States)",401000.0,Stephen Sommers,Stephen Sommers,Brendan Fraser,United States,80000000.0,415933406.0,Universal Pictures,124.0
The Mummy,https://www.youtube.com/watch?v=IjHgzkQM2Sg,IjHgzkQM2Sg,"{'positive': 103, 'neutral': 89, 'negative': 58}",0.639751552795031,PG-13,Action,2017,"June 9, 2017 (United States)",177000.0,Alex Kurtzman,David Koepp,Tom Cruise,United States,125000000.0,409231607.0,Universal Pictures,110.0
CHIPS,https://www.youtube.com/watch?v=nmgeiznfdLI,nmgeiznfdLI,"{'positive': 91, 'neutral': 77, 'negative': 82}",0.5260115606936416,R,Action,2017,"March 24, 2017 (United States)",44000.0,Dax Shepard,Rick Rosner,Michael Peña,United States,25000000.0,26800152.0,Primate Pictures,100.0
Only the Brave,https://www.youtube.com/watch?v=mQj4BkYf-HM,mQj4BkYf-HM,"{'positive': 99, 'neutral': 63, 'negative': 53}",0.6513157894736842,PG-13,Action,2017,"October 20, 2017 (United States)",62000.0,Joseph Kosinski,Sean Flynn,Josh Brolin,United States,38000000.0,26351322.0,Columbia Pictures,134.0
The Beguiled,https://www.youtube.com/watch?v=GRKXyeoWfco,GRKXyeoWfco,"{'positive': 104, 'neutral': 84, 'negative': 62}",0.6265060240963856,R,Drama,2017,"June 30, 2017 (United States)",54000.0,Sofia Coppola,Sofia Coppola,Nicole Kidman,United States,10500000.0,27869129.0,American Zoetrope,93.0
The Glass Castle,https://www.youtube.com/watch?v=GoR2Nm43wRA,GoR2Nm43wRA,"{'positive': 72, 'neutral': 43, 'negative': 33}",0.6857142857142857,PG-13,Biography,2017,"August 11, 2017 (United States)",31000.0,Destin Daniel Cretton,Destin Daniel Cretton,Brie Larson,United States,9000000.0,22088533.0,Lionsgate,127.0
